country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,41.2982,27.97364,298.15,0.79,0.78,2024-10-04,117,N20,VIIRS,n,2.0NRT,284.1,0.91,N
TUR,37.0821,40.52224,331.84,0.5,0.66,2024-10-04,920,N20,VIIRS,l,2.0NRT,304.05,5.12,D
TUR,37.14296,36.88838,331.29,0.77,0.77,2024-10-04,920,N20,VIIRS,n,2.0NRT,304.76,5.74,D
TUR,37.14355,36.88443,330.79,0.77,0.77,2024-10-04,920,N20,VIIRS,l,2.0NRT,305.0,6.36,D
TUR,37.1493,36.88415,340.2,0.77,0.77,2024-10-04,920,N20,VIIRS,n,2.0NRT,305.61,5.74,D
TUR,37.26696,40.19111,335.81,0.51,0.66,2024-10-04,920,N20,VIIRS,l,2.0NRT,309.05,6.38,D
TUR,37.27126,40.18994,343.98,0.51,0.66,2024-10-04,920,N20,VIIRS,n,2.0NRT,308.77,4.09,D
TUR,37.27283,40.1955,332.96,0.51,0.66,2024-10-04,920,N20,VIIRS,n,2.0NRT,304.44,4.09,D
TUR,37.45802,41.42404,336.42,0.44,0.62,2024-10-04,920,N20,VIIRS,n,2.0NRT,304.17,2.57,D
TUR,37.48883,41.28338,367.0,0.45,0.63,2024-10-04,920,N20,VIIRS,h,2.0NRT,310.71,16.15,D
TUR,37.57144,38.81479,341.82,0.59,0.7,2024-10-04,920,N20,VIIRS,n,2.0NRT,305.02,5.69,D
TUR,37.57754,38.812,341.93,0.59,0.7,2024-10-04,920,N20,VIIRS,n,2.0NRT,305.16,5.12,D
TUR,37.64247,37.5507,336.92,0.69,0.74,2024-10-04,920,N20,VIIRS,n,2.0NRT,305.57,4.6,D
TUR,37.70962,38.78343,330.49,0.59,0.7,2024-10-04,920,N20,VIIRS,n,2.0NRT,302.38,3.51,D
TUR,37.71472,40.20113,333.97,0.5,0.66,2024-10-04,920,N20,VIIRS,n,2.0NRT,306.43,2.37,D
TUR,37.75551,38.41983,355.17,0.62,0.71,2024-10-04,920,N20,VIIRS,n,2.0NRT,306.7,9.62,D
