country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,40.75659,31.78308,295.91,0.5,0.49,2024-10-11,22,N,VIIRS,n,2.0NRT,282.5,0.62,N
TUR,40.7586,29.76215,302.74,0.4,0.44,2024-10-11,22,N,VIIRS,n,2.0NRT,290.53,1.21,N
TUR,40.76302,29.52773,304.09,0.39,0.44,2024-10-11,22,N,VIIRS,n,2.0NRT,286.3,1.5,N
TUR,40.78067,29.60237,300.73,0.39,0.44,2024-10-11,22,N,VIIRS,n,2.0NRT,285.2,0.9,N
TUR,40.81435,26.21575,298.34,0.43,0.38,2024-10-11,22,N,VIIRS,n,2.0NRT,286.87,0.91,N
TUR,41.01421,27.96398,301.36,0.49,0.41,2024-10-11,22,N,VIIRS,n,2.0NRT,285.51,0.37,N
TUR,41.01899,28.55728,305.95,0.52,0.42,2024-10-11,22,N,VIIRS,n,2.0NRT,279.94,0.64,N
TUR,41.173,32.6314,299.49,0.53,0.5,2024-10-11,22,N,VIIRS,n,2.0NRT,282.62,1.33,N
TUR,41.24028,36.46495,300.71,0.41,0.6,2024-10-11,22,N,VIIRS,n,2.0NRT,284.87,0.94,N
TUR,41.25215,31.41252,312.89,0.46,0.47,2024-10-11,22,N,VIIRS,n,2.0NRT,286.02,2.69,N
TUR,41.25632,31.41448,328.47,0.46,0.47,2024-10-11,22,N,VIIRS,n,2.0NRT,286.23,2.69,N
TUR,41.26349,31.42335,299.34,0.46,0.47,2024-10-11,22,N,VIIRS,n,2.0NRT,287.22,1.45,N
TUR,41.26772,31.42507,308.29,0.46,0.47,2024-10-11,22,N,VIIRS,n,2.0NRT,287.83,1.23,N
TUR,41.7962,26.70357,299.5,0.44,0.38,2024-10-11,22,N,VIIRS,n,2.0NRT,283.97,0.59,N
TUR,37.01196,36.10645,302.43,0.51,0.66,2024-10-11,24,N,VIIRS,n,2.0NRT,287.2,1.44,N
TUR,37.29258,37.15525,296.17,0.57,0.69,2024-10-11,24,N,VIIRS,n,2.0NRT,285.26,1.06,N
TUR,37.29417,37.15796,299.88,0.57,0.69,2024-10-11,24,N,VIIRS,n,2.0NRT,286.25,1.0,N
TUR,37.68979,37.96113,300.26,0.61,0.71,2024-10-11,24,N,VIIRS,n,2.0NRT,280.95,1.56,N
TUR,37.89819,30.49288,295.96,0.5,0.49,2024-10-11,24,N,VIIRS,n,2.0NRT,284.89,0.89,N
TUR,38.39021,30.76332,296.91,0.5,0.49,2024-10-11,24,N,VIIRS,n,2.0NRT,281.29,1.24,N
TUR,38.42474,27.21534,301.52,0.51,0.41,2024-10-11,24,N,VIIRS,n,2.0NRT,289.51,0.87,N
TUR,38.4284,27.21679,301.11,0.51,0.41,2024-10-11,24,N,VIIRS,n,2.0NRT,290.12,0.87,N
TUR,38.45431,27.26279,300.34,0.51,0.41,2024-10-11,24,N,VIIRS,n,2.0NRT,289.91,0.67,N
TUR,38.65974,30.62201,295.81,0.49,0.48,2024-10-11,24,N,VIIRS,n,2.0NRT,282.91,0.95,N
TUR,38.73484,26.9476,314.69,0.49,0.4,2024-10-11,24,N,VIIRS,n,2.0NRT,291.99,1.76,N
TUR,38.73594,26.94211,302.98,0.49,0.4,2024-10-11,24,N,VIIRS,n,2.0NRT,291.74,1.22,N
TUR,38.73682,26.92944,303.95,0.49,0.4,2024-10-11,24,N,VIIRS,n,2.0NRT,290.67,1.25,N
TUR,38.73816,26.9311,318.62,0.49,0.4,2024-10-11,24,N,VIIRS,n,2.0NRT,292.18,2.22,N
TUR,38.73846,26.94893,325.38,0.49,0.4,2024-10-11,24,N,VIIRS,n,2.0NRT,291.75,1.5,N
TUR,38.74181,26.93228,302.1,0.49,0.4,2024-10-11,24,N,VIIRS,n,2.0NRT,290.14,0.77,N
TUR,38.7421,26.95013,306.9,0.49,0.4,2024-10-11,24,N,VIIRS,n,2.0NRT,291.96,1.5,N
TUR,39.11397,27.52314,298.62,0.51,0.41,2024-10-11,24,N,VIIRS,n,2.0NRT,288.12,0.83,N
TUR,39.16668,27.62872,300.5,0.51,0.41,2024-10-11,24,N,VIIRS,n,2.0NRT,288.29,1.37,N
TUR,39.48544,30.04305,304.53,0.44,0.46,2024-10-11,24,N,VIIRS,n,2.0NRT,284.06,1.29,N
TUR,39.74266,30.19937,295.97,0.44,0.46,2024-10-11,24,N,VIIRS,n,2.0NRT,282.87,0.87,N
TUR,39.86319,26.2453,310.83,0.45,0.39,2024-10-11,24,N,VIIRS,n,2.0NRT,290.67,1.26,N
TUR,39.86668,26.24644,307.03,0.45,0.39,2024-10-11,24,N,VIIRS,n,2.0NRT,290.46,0.69,N
TUR,40.18462,29.22705,296.73,0.39,0.44,2024-10-11,24,N,VIIRS,n,2.0NRT,283.61,0.61,N
TUR,40.44041,27.14111,304.84,0.47,0.4,2024-10-11,24,N,VIIRS,n,2.0NRT,289.52,0.9,N
TUR,40.44398,27.14233,301.07,0.47,0.4,2024-10-11,24,N,VIIRS,n,2.0NRT,290.17,0.85,N
TUR,36.81599,37.41634,333.57,0.39,0.44,2024-10-11,1004,N,VIIRS,l,2.0NRT,308.41,2.33,D
TUR,36.85037,37.64379,335.88,0.57,0.43,2024-10-11,1004,N,VIIRS,n,2.0NRT,305.37,3.52,D
TUR,36.85427,37.64259,337.17,0.57,0.43,2024-10-11,1004,N,VIIRS,n,2.0NRT,306.79,10.03,D
TUR,36.99804,40.3999,332.97,0.43,0.38,2024-10-11,1004,N,VIIRS,l,2.0NRT,305.17,2.6,D
TUR,37.10452,41.37767,340.54,0.41,0.37,2024-10-11,1004,N,VIIRS,l,2.0NRT,314.19,4.4,D
TUR,37.10789,41.37679,336.41,0.41,0.37,2024-10-11,1004,N,VIIRS,l,2.0NRT,308.45,4.4,D
TUR,37.13304,36.72361,338.03,0.41,0.45,2024-10-11,1004,N,VIIRS,n,2.0NRT,303.44,2.41,D
TUR,37.28344,36.95441,344.23,0.4,0.44,2024-10-11,1004,N,VIIRS,n,2.0NRT,304.12,3.87,D
TUR,37.29149,37.01321,336.15,0.4,0.44,2024-10-11,1004,N,VIIRS,n,2.0NRT,305.94,2.17,D
TUR,37.54652,38.44908,334.84,0.51,0.41,2024-10-11,1004,N,VIIRS,n,2.0NRT,307.92,2.63,D
TUR,37.55616,38.14615,339.1,0.52,0.42,2024-10-11,1004,N,VIIRS,n,2.0NRT,307.12,7.81,D
TUR,37.73068,31.70204,367.0,0.36,0.57,2024-10-11,1004,N,VIIRS,h,2.0NRT,301.02,4.97,D
TUR,37.73159,31.7014,367.0,0.36,0.58,2024-10-11,1004,N,VIIRS,h,2.0NRT,300.58,5.14,D
TUR,37.78078,38.12892,345.58,0.52,0.41,2024-10-11,1004,N,VIIRS,n,2.0NRT,309.97,9.23,D
TUR,37.78454,38.12785,342.86,0.52,0.41,2024-10-11,1004,N,VIIRS,n,2.0NRT,305.87,6.27,D
TUR,38.0809,39.81834,336.2,0.44,0.38,2024-10-11,1004,N,VIIRS,n,2.0NRT,303.38,2.47,D
TUR,38.08135,39.81591,339.45,0.44,0.38,2024-10-11,1004,N,VIIRS,n,2.0NRT,301.98,4.21,D
TUR,38.11965,30.62624,333.48,0.4,0.6,2024-10-11,1004,N,VIIRS,n,2.0NRT,299.9,3.62,D
TUR,38.27079,37.17472,334.93,0.56,0.43,2024-10-11,1004,N,VIIRS,n,2.0NRT,301.53,6.68,D
TUR,38.27465,37.17344,339.39,0.56,0.43,2024-10-11,1004,N,VIIRS,n,2.0NRT,301.52,13.42,D
TUR,38.35932,32.14747,331.1,0.33,0.55,2024-10-11,1004,N,VIIRS,l,2.0NRT,302.46,2.02,D
TUR,38.46223,35.59821,336.84,0.44,0.46,2024-10-11,1004,N,VIIRS,n,2.0NRT,305.01,4.01,D
TUR,38.47387,37.34672,333.58,0.54,0.42,2024-10-11,1004,N,VIIRS,l,2.0NRT,308.2,6.81,D
TUR,38.51854,38.14398,342.49,0.5,0.41,2024-10-11,1004,N,VIIRS,n,2.0NRT,305.89,17.42,D
TUR,38.76075,32.03414,348.04,0.33,0.55,2024-10-11,1004,N,VIIRS,n,2.0NRT,304.43,4.58,D
TUR,38.80658,39.01523,332.72,0.46,0.39,2024-10-11,1004,N,VIIRS,l,2.0NRT,306.89,2.71,D
TUR,38.80758,39.02055,335.38,0.46,0.39,2024-10-11,1004,N,VIIRS,n,2.0NRT,307.41,5.16,D
TUR,38.82517,38.57391,340.6,0.48,0.4,2024-10-11,1004,N,VIIRS,n,2.0NRT,303.91,3.83,D
TUR,39.06596,31.96043,367.0,0.32,0.55,2024-10-11,1004,N,VIIRS,h,2.0NRT,304.29,7.82,D
TUR,39.08057,36.38101,330.2,0.39,0.44,2024-10-11,1004,N,VIIRS,l,2.0NRT,305.03,2.03,D
TUR,39.10444,36.45319,335.98,0.39,0.44,2024-10-11,1004,N,VIIRS,n,2.0NRT,303.23,2.39,D
TUR,39.2166,37.54554,338.95,0.52,0.41,2024-10-11,1004,N,VIIRS,n,2.0NRT,304.54,8.16,D
TUR,39.27391,35.42298,341.43,0.43,0.46,2024-10-11,1004,N,VIIRS,n,2.0NRT,291.75,5.93,D
