country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,38.73819,26.9503,298.7,0.69,0.74,2024-10-03,113,N,VIIRS,n,2.0NRT,286.27,1.46,N
TUR,38.7401,26.94492,297.34,0.69,0.74,2024-10-03,113,N,VIIRS,n,2.0NRT,286.12,1.47,N
TUR,37.12869,40.26756,334.41,0.6,0.71,2024-10-03,913,N,VIIRS,n,2.0NRT,301.1,6.85,D
TUR,37.13634,41.76789,334.45,0.51,0.66,2024-10-03,913,N,VIIRS,n,2.0NRT,305.06,2.42,D
TUR,37.14835,41.71803,337.01,0.51,0.66,2024-10-03,913,N,VIIRS,n,2.0NRT,306.15,2.83,D
TUR,37.15191,38.30959,330.09,0.75,0.77,2024-10-03,913,N,VIIRS,n,2.0NRT,304.16,4.57,D
TUR,37.18744,41.74007,336.43,0.51,0.66,2024-10-03,913,N,VIIRS,n,2.0NRT,304.92,2.54,D
TUR,37.18754,41.74012,335.78,0.51,0.66,2024-10-03,913,N,VIIRS,n,2.0NRT,305.05,3.29,D
TUR,37.20907,41.76926,330.97,0.5,0.66,2024-10-03,913,N,VIIRS,l,2.0NRT,304.19,4.31,D
TUR,37.21062,41.77523,330.31,0.5,0.66,2024-10-03,913,N,VIIRS,l,2.0NRT,303.94,5.17,D
TUR,37.21074,41.77505,330.52,0.5,0.66,2024-10-03,913,N,VIIRS,l,2.0NRT,304.22,8.94,D
TUR,37.21227,41.78104,333.2,0.5,0.66,2024-10-03,913,N,VIIRS,l,2.0NRT,304.46,5.9,D
TUR,37.21241,41.78082,334.46,0.5,0.66,2024-10-03,913,N,VIIRS,n,2.0NRT,304.66,8.94,D
TUR,37.21491,41.76675,342.09,0.5,0.66,2024-10-03,913,N,VIIRS,n,2.0NRT,303.66,4.31,D
TUR,37.21826,41.77833,344.43,0.5,0.66,2024-10-03,913,N,VIIRS,n,2.0NRT,302.37,8.94,D
TUR,37.21994,41.78416,367.0,0.5,0.66,2024-10-03,913,N,VIIRS,h,2.0NRT,309.16,45.7,D
TUR,37.22903,39.20626,334.65,0.68,0.74,2024-10-03,913,N,VIIRS,n,2.0NRT,303.05,4.11,D
TUR,37.23703,39.94902,336.12,0.62,0.72,2024-10-03,913,N,VIIRS,n,2.0NRT,304.84,5.02,D
TUR,37.34816,42.67153,341.57,0.45,0.63,2024-10-03,913,N,VIIRS,n,2.0NRT,294.11,2.91,D
TUR,37.44964,39.55047,342.69,0.64,0.72,2024-10-03,913,N,VIIRS,n,2.0NRT,307.72,7.0,D
TUR,37.45387,39.55024,356.71,0.64,0.72,2024-10-03,913,N,VIIRS,n,2.0NRT,307.74,15.28,D
TUR,37.45607,39.54771,335.09,0.64,0.72,2024-10-03,913,N,VIIRS,l,2.0NRT,306.45,3.82,D
TUR,37.49263,38.63774,352.41,0.71,0.75,2024-10-03,913,N,VIIRS,n,2.0NRT,302.79,10.95,D
TUR,37.49322,38.63807,352.89,0.71,0.75,2024-10-03,913,N,VIIRS,n,2.0NRT,302.13,10.49,D
TUR,37.56564,39.44144,357.11,0.65,0.73,2024-10-03,913,N,VIIRS,n,2.0NRT,305.73,12.29,D
TUR,37.57595,38.33802,343.23,0.73,0.76,2024-10-03,913,N,VIIRS,n,2.0NRT,299.63,6.6,D
TUR,37.5777,38.33797,367.0,0.73,0.76,2024-10-03,913,N,VIIRS,h,2.0NRT,299.43,17.62,D
TUR,37.58265,38.33489,334.56,0.73,0.76,2024-10-03,913,N,VIIRS,n,2.0NRT,298.76,6.6,D
TUR,37.60367,38.86669,335.59,0.69,0.74,2024-10-03,913,N,VIIRS,n,2.0NRT,302.46,5.53,D
TUR,37.68843,38.75557,330.29,0.69,0.74,2024-10-03,913,N,VIIRS,l,2.0NRT,300.96,4.54,D
TUR,37.73503,39.50811,331.74,0.63,0.72,2024-10-03,913,N,VIIRS,n,2.0NRT,305.13,4.36,D
TUR,37.75083,39.41772,333.2,0.64,0.72,2024-10-03,913,N,VIIRS,l,2.0NRT,303.92,4.85,D
TUR,37.75413,39.41478,336.61,0.64,0.72,2024-10-03,913,N,VIIRS,n,2.0NRT,304.13,5.85,D
TUR,37.77857,40.95592,338.07,0.54,0.67,2024-10-03,913,N,VIIRS,n,2.0NRT,299.14,5.2,D
TUR,37.9133,41.03225,338.84,0.53,0.67,2024-10-03,913,N,VIIRS,n,2.0NRT,307.02,2.99,D
TUR,37.92535,40.34058,330.69,0.57,0.69,2024-10-03,913,N,VIIRS,n,2.0NRT,304.17,1.96,D
TUR,37.9442,40.73191,352.94,0.54,0.68,2024-10-03,913,N,VIIRS,n,2.0NRT,307.69,10.32,D
TUR,37.95466,40.8808,347.46,0.53,0.67,2024-10-03,913,N,VIIRS,n,2.0NRT,307.35,7.66,D
TUR,37.95585,40.87947,351.19,0.53,0.67,2024-10-03,913,N,VIIRS,n,2.0NRT,307.38,6.71,D
TUR,38.02731,40.43969,345.28,0.56,0.69,2024-10-03,913,N,VIIRS,n,2.0NRT,307.44,13.73,D
TUR,38.02924,40.44603,367.0,0.56,0.69,2024-10-03,913,N,VIIRS,h,2.0NRT,307.31,23.84,D
TUR,38.0312,40.44028,367.0,0.56,0.69,2024-10-03,913,N,VIIRS,h,2.0NRT,306.47,13.59,D
TUR,38.03309,40.44665,349.83,0.56,0.69,2024-10-03,913,N,VIIRS,n,2.0NRT,305.3,13.59,D
TUR,38.0451,40.44082,333.19,0.56,0.69,2024-10-03,913,N,VIIRS,n,2.0NRT,303.35,2.15,D
TUR,38.0581,40.93503,332.06,0.53,0.67,2024-10-03,913,N,VIIRS,l,2.0NRT,306.08,3.54,D
TUR,38.07834,41.16386,330.33,0.51,0.66,2024-10-03,913,N,VIIRS,n,2.0NRT,303.63,2.96,D
TUR,38.14664,40.8357,330.05,0.53,0.67,2024-10-03,913,N,VIIRS,l,2.0NRT,302.82,3.65,D
TUR,38.14833,40.83749,345.72,0.53,0.67,2024-10-03,913,N,VIIRS,n,2.0NRT,303.34,5.65,D
TUR,38.16621,40.72025,334.91,0.54,0.68,2024-10-03,913,N,VIIRS,n,2.0NRT,303.21,3.61,D
TUR,38.18007,40.65279,367.0,0.54,0.68,2024-10-03,913,N,VIIRS,h,2.0NRT,307.28,12.87,D
