country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,36.2616,33.73088,305.5,0.38,0.44,2024-10-11,1,N21,VIIRS,n,2.0NRT,288.1,1.9,N
TUR,36.72978,36.21193,308.67,0.5,0.49,2024-10-11,1,N21,VIIRS,n,2.0NRT,291.2,2.77,N
TUR,36.86857,34.76285,296.14,0.42,0.45,2024-10-11,1,N21,VIIRS,n,2.0NRT,278.96,1.39,N
TUR,36.90743,39.73189,300.37,0.38,0.59,2024-10-11,1,N21,VIIRS,n,2.0NRT,285.41,0.87,N
TUR,36.90935,39.73327,298.05,0.39,0.59,2024-10-11,1,N21,VIIRS,n,2.0NRT,285.1,0.78,N
TUR,37.25191,30.44331,295.77,0.42,0.37,2024-10-11,1,N21,VIIRS,n,2.0NRT,285.48,0.78,N
TUR,37.2949,37.15556,300.24,0.55,0.51,2024-10-11,1,N21,VIIRS,n,2.0NRT,285.71,1.87,N
TUR,37.3402,40.80171,297.07,0.43,0.62,2024-10-11,1,N21,VIIRS,n,2.0NRT,286.04,0.85,N
TUR,37.35068,37.16365,304.38,0.55,0.51,2024-10-11,1,N21,VIIRS,n,2.0NRT,289.33,1.92,N
TUR,37.68496,37.96218,307.09,0.59,0.53,2024-10-11,1,N21,VIIRS,n,2.0NRT,285.84,2.5,N
TUR,37.6865,37.9558,316.35,0.59,0.53,2024-10-11,1,N21,VIIRS,n,2.0NRT,285.38,3.52,N
TUR,37.68653,37.95653,322.44,0.59,0.53,2024-10-11,1,N21,VIIRS,n,2.0NRT,285.76,6.02,N
TUR,37.73944,38.1772,295.7,0.61,0.53,2024-10-11,1,N21,VIIRS,n,2.0NRT,280.0,1.23,N
TUR,37.74321,38.17774,296.56,0.61,0.53,2024-10-11,1,N21,VIIRS,n,2.0NRT,283.11,0.79,N
TUR,37.84518,40.38781,310.5,0.39,0.6,2024-10-11,1,N21,VIIRS,n,2.0NRT,283.07,3.56,N
